title,website_url,source,category_url,grades_or_ages,prices_mentioned,description
Jewel Cases,https://www.bjupress.com/jewel-cases/5637423208.p,BJU Press,https://www.bjupress.com/category/journeyforth/young-adult/5637174578.c,,$8.09,
Joseph the Favored Son,https://www.bjupress.com/joseph-the-favored-son/5637423422.p,BJU Press,https://www.bjupress.com/category/supplies/5637160371.c,,$13.00,
"Julius Caesar: Structure, Character, Theme [DVD]",https://www.bjupress.com/julius-caesar%3A-structure%2C-character%2C-theme-%5Bdvd%5D/5637440845.p,BJU Press,https://www.bjupress.com/category/supplies/5637160371.c,,$14.95,
"K4 Footsteps for Fours Backpack & Hand Puppet, 2nd ed.",https://www.bjupress.com/k4-footsteps-for-fours-backpack-hand-puppet%2C-2nd-ed./5637783576.p,BJU Press,https://www.bjupress.com/category/early-childhood/5637160363.c,K4,$54.00,
"K4 Footsteps for Fours Student Practice Cards, 2nd ed.",https://www.bjupress.com/k4-footsteps-for-fours-student-practice-cards%2C-2nd-ed./5637423429.p,BJU Press,https://www.bjupress.com/category/early-childhood/5637160363.c,K4,$16.25,
"K4 Footsteps for Fours Teacher's Visual Packet, 2nd ed.",https://www.bjupress.com/k4-footsteps-for-fours-teacher-s-visual-packet%2C-2nd-ed./5637423349.p,BJU Press,https://www.bjupress.com/category/early-childhood/5637160363.c,K4,$78.25,
"K5 Bible Online Course + Print, 1st ed.",https://www.bjupress.com/k5-bible-online-course---print%2C-1st-ed./5637813148.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/k5-bulk-order/5637171579.c,K5,$182.00,
"K5 Bible Online Course Enrollment, 1st ed.",https://www.bjupress.com/k5-bible-online-course-enrollment%2C-1st-ed./5637716114.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/k5-bulk-order/5637171579.c,K5,$150.00,
"K5 Bible: Exploring God's Word Homeschool Visuals, 1st ed.",https://www.bjupress.com/k5-bible%3A-exploring-god-s-word-homeschool-visuals%2C-1st-ed./5637430970.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/k5-bulk-order/5637171579.c,K5,$42.25,
"K5 Bible: Exploring God's Word Student Worktext, 1st ed.",https://www.bjupress.com/k5-bible%3A-exploring-god-s-word-student-worktext%2C-1st-ed./5637430454.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/k5-bulk-order/5637171579.c,K5,$32.00,
"K5 Bible: Exploring God's Word Teacher Edition, 1st ed.",https://www.bjupress.com/k5-bible%3A-exploring-god-s-word-teacher-edition%2C-1st-ed./5637430455.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/k5-bulk-order/5637171579.c,K5,$78.25,
"K5 Bible: Exploring God's Word Visuals, 1st ed.",https://www.bjupress.com/k5-bible%3A-exploring-god-s-word-visuals%2C-1st-ed./5637430453.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/k5-bulk-order/5637171579.c,K5,$76.50,
K5 Full Grade Online Course + Print,https://www.bjupress.com/k5-full-grade-online-course---print/5637716106.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/5637171576.c,K5,$540.00,
K5 Full Grade Online Course Enrollment,https://www.bjupress.com/k5-full-grade-online-course-enrollment/5637719076.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/5637171576.c,K5,$339.00,
"K5 Math Homeschool Visuals, 5th ed.",https://www.bjupress.com/k5-math-homeschool-visuals%2C-5th-ed./5637431187.p,BJU Press,https://www.bjupress.com/category/distributor-kits/5637167826.c,K5,$42.25,
"K5 Math Manipulatives Packet, 5th ed.",https://www.bjupress.com/k5-math-manipulatives-packet%2C-5th-ed./5637431202.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/k5-bulk-order/5637171579.c,K5,$22.25,
"K5 Math Online Course + Print, 5th ed.",https://www.bjupress.com/k5-math-online-course---print%2C-5th-ed./5637813150.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/k5-bulk-order/5637171579.c,K5,$220.24,
"K5 Math Online Course Enrollment, 5th ed.",https://www.bjupress.com/k5-math-online-course-enrollment%2C-5th-ed./5637716115.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/k5-bulk-order/5637171579.c,K5,$150.00,
"K5 Math Teacher Edition, 5th ed.",https://www.bjupress.com/k5-math-teacher-edition%2C-5th-ed./5637431184.p,BJU Press,https://www.bjupress.com/category/elementary-math/k5-math/5637160391.c,K5,$91.25,
"K5 Math Trove eWorktext, 5th ed.",https://www.bjupress.com/k5-math-trove-eworktext%2C-5th-ed./5637540576.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/k5-bulk-order/5637171579.c,K5,$32.00,
"K5 Math Visuals, 5th ed.",https://www.bjupress.com/k5-math-visuals%2C-5th-ed./5637431186.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/k5-bulk-order/5637171579.c,K5,$86.50,
K5 Math Worktext & Trove eWorktext. 5th ed.,https://www.bjupress.com/k5-math-worktext-trove-eworktext.-5th-ed./5637872162.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/k5-bulk-order/5637171579.c,K5,$35.50,
"K5 Math Worktext, 5th ed.",https://www.bjupress.com/k5-math-worktext%2C-5th-ed./5637431185.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/k5-bulk-order/5637171579.c,K5,$32.00,
"K5 Phonics and Review Cards, 4th ed.",https://www.bjupress.com/k5-phonics-and-review-cards%2C-4th-ed./5637429131.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/k5-bulk-order/5637171579.c,K5,$13.25,
"K5 Phonics Charts, 4th ed.",https://www.bjupress.com/k5-phonics-charts%2C-4th-ed./5637429132.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/k5-bulk-order/5637171579.c,K5,$89.25,
"K5 Visuals, 4th ed.",https://www.bjupress.com/k5-visuals%2C-4th-ed./5637429136.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/k5-bulk-order/5637171579.c,K5,$82.75,
"K5 Write Now! Handwriting, 4th ed.",https://www.bjupress.com/k5-write-now-handwriting%2C-4th-ed./5637429137.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/k5-bulk-order/5637171579.c,K5,$11.25,
Kiriath's Quest,https://www.bjupress.com/kiriath-s-quest/5637423524.p,BJU Press,https://www.bjupress.com/category/journeyforth/young-adult/5637174578.c,,$8.09,
"Latin 1 Teacher's Edition, 2nd ed.",https://www.bjupress.com/latin-1-teacher-s-edition%2C-2nd-ed./5637423461.p,BJU Press,https://www.bjupress.com/category/foreign-language/latin-1/5637160480.c,Grade 1,$76.00,
"Latin 1 Tests Answer Key, 2nd ed.",https://www.bjupress.com/latin-1-tests-answer-key%2C-2nd-ed./5637423442.p,BJU Press,https://www.bjupress.com/category/foreign-language/latin-1/5637160480.c,Grade 1,$13.75,
Lest You Fall: Meditations to Fight Moral Impurity,https://www.bjupress.com/lest-you-fall%3A-meditations-to-fight-moral-impurity/5637423351.p,BJU Press,https://www.bjupress.com/category/journeyforth/journeyforth-adult/5637174579.c,,$10.00,
"Life Science Activities & Trove eActivities, 5th ed.",https://www.bjupress.com/life-science-activities-trove-eactivities%2C-5th-ed./5637431921.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/grade-7-bulk-order/5637173077.c,Grade 7,$37.25,
"Life Science Activities Answer Key, 5th ed.",https://www.bjupress.com/life-science-activities-answer-key%2C-5th-ed./5637429511.p,BJU Press,https://www.bjupress.com/category/science/life-science/5637160447.c,,$41.25,
"Life Science Activities, 5th ed.",https://www.bjupress.com/life-science-activities%2C-5th-ed./5637429512.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/grade-7-bulk-order/5637173077.c,Grade 7,$35.50,
"Life Science Assessments Answer Key, 5th ed.",https://www.bjupress.com/life-science-assessments-answer-key%2C-5th-ed./5637429515.p,BJU Press,https://www.bjupress.com/category/science/life-science/5637160447.c,,$14.25,
"Life Science Assessments, 5th ed.",https://www.bjupress.com/life-science-assessments%2C-5th-ed./5637429514.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/grade-7-bulk-order/5637173077.c,Grade 7,$7.61,
"Life Science Online Course + Print, 5th ed.",https://www.bjupress.com/life-science-online-course---print%2C-5th-ed./5637813200.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/grade-7-bulk-order/5637173077.c,Grade 7,$265.25,
"Life Science Online Course Enrollment, 5th ed.",https://www.bjupress.com/life-science-online-course-enrollment%2C-5th-ed./5637848125.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/grade-7-bulk-order/5637173077.c,Grade 7,$150.00,
"Life Science Print & Trove eStudent Edition, 5th ed.",https://www.bjupress.com/life-science-print-trove-estudent-edition%2C-5th-ed./5637432043.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/grade-7-bulk-order/5637173077.c,Grade 7,$83.75,
Life Science Slides,https://www.bjupress.com/life-science-slides/5637422964.p,BJU Press,https://www.bjupress.com/category/science/life-science/5637160447.c,,$107.75,
"Life Science Student Edition, 5th ed.",https://www.bjupress.com/life-science-student-edition%2C-5th-ed./5637429510.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/grade-7-bulk-order/5637173077.c,Grade 7,$79.75,
"Life Science Teacher Edition, 5th ed.",https://www.bjupress.com/life-science-teacher-edition%2C-5th-ed./5637429513.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/grade-7-bulk-order/5637173077.c,Grade 7,$88.25,
"Life Science Trove eActivities, 5th ed.",https://www.bjupress.com/life-science-trove-eactivities%2C-5th-ed./5637431842.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/grade-7-bulk-order/5637173077.c,Grade 7,$35.50,
"Life Science Trove eAssessments, 4th ed.",https://www.bjupress.com/life-science-trove-eassessments%2C-4th-ed./5637516605.p,BJU Press,https://www.bjupress.com/category/science/life-science/5637160447.c,,$7.61,
"Life Science Trove eAssessments, 5th ed.",https://www.bjupress.com/life-science-trove-eassessments%2C-5th-ed./5637432111.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/grade-7-bulk-order/5637173077.c,Grade 7,$7.61,
"Life Science Trove eStudent Edition, 4th ed.",https://www.bjupress.com/life-science-trove-estudent-edition%2C-4th-ed./5637500872.p,BJU Press,https://www.bjupress.com/category/science/life-science/5637160447.c,,$40.75,
"Life Science Trove eStudent Edition, 5th ed.",https://www.bjupress.com/life-science-trove-estudent-edition%2C-5th-ed./5637431982.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/grade-7-bulk-order/5637173077.c,Grade 7,$41.75,
"Life Science VS eTextbook, 5th ed.",https://www.bjupress.com/life-science-vs-etextbook%2C-5th-ed./5637429677.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/grade-7-bulk-order/5637173077.c,Grade 7,$38.75,
"Literature 10 Print & Trove eStudent Edition, 2nd ed.",https://www.bjupress.com/literature-10-print-trove-estudent-edition%2C-2nd-ed./5637432034.p,BJU Press,https://www.bjupress.com/category/literature/10th-grade-literature/5637160464.c,Grade 10,$73.50,
"Literature 10 Trove eAssessments, 2nd ed.",https://www.bjupress.com/literature-10-trove-eassessments%2C-2nd-ed./5637432086.p,BJU Press,https://www.bjupress.com/category/literature/10th-grade-literature/5637160464.c,Grade 10,$7.61,
"Literature 10 Trove eStudent Edition, 2nd ed.",https://www.bjupress.com/literature-10-trove-estudent-edition%2C-2nd-ed./5637431973.p,BJU Press,https://www.bjupress.com/category/literature/10th-grade-literature/5637160464.c,Grade 10,$36.75,
"Literature 6 Activities & Trove eActivities, 3rd ed.",https://www.bjupress.com/literature-6-activities-trove-eactivities%2C-3rd-ed./5637431885.p,BJU Press,https://www.bjupress.com/category/literature/6th-grade-literature/5637160460.c,Grade 6,$42.25,
"Literature 6 Print & Trove eStudent Edition, 3rd ed.",https://www.bjupress.com/literature-6-print-trove-estudent-edition%2C-3rd-ed./5637432029.p,BJU Press,https://www.bjupress.com/category/literature/6th-grade-literature/5637160460.c,Grade 6,$73.50,
"Literature 6 Trove eActivities, 3rd ed.",https://www.bjupress.com/literature-6-trove-eactivities%2C-3rd-ed./5637431806.p,BJU Press,https://www.bjupress.com/category/literature/6th-grade-literature/5637160460.c,Grade 6,$40.25,
"Literature 6 Trove eAssessments, 3rd ed.",https://www.bjupress.com/literature-6-trove-eassessments%2C-3rd-ed./5637432082.p,BJU Press,https://www.bjupress.com/category/literature/6th-grade-literature/5637160460.c,Grade 6,$7.61,
"Literature 6 Trove eStudent Edition, 3rd ed.",https://www.bjupress.com/literature-6-trove-estudent-edition%2C-3rd-ed./5637431968.p,BJU Press,https://www.bjupress.com/category/literature/6th-grade-literature/5637160460.c,Grade 6,$36.75,
"Literature 7 Print & Trove eStudent Edition, 5th ed.",https://www.bjupress.com/literature-7-print-trove-estudent-edition%2C-5th-ed./5637432030.p,BJU Press,https://www.bjupress.com/category/literature/7th-grade-literature/5637160461.c,Grade 7,$73.50,
"Literature 7 Trove eAssessments, 5th ed.",https://www.bjupress.com/literature-7-trove-eassessments%2C-5th-ed./5637432083.p,BJU Press,https://www.bjupress.com/category/literature/7th-grade-literature/5637160461.c,Grade 7,$7.61,
"Literature 7 Trove eStudent Edition, 5th ed.",https://www.bjupress.com/literature-7-trove-estudent-edition%2C-5th-ed./5637431969.p,BJU Press,https://www.bjupress.com/category/literature/7th-grade-literature/5637160461.c,Grade 7,$36.75,
"Literature 8 Print & Trove eStudent Edition, 3rd ed.",https://www.bjupress.com/literature-8-print-trove-estudent-edition%2C-3rd-ed./5637432031.p,BJU Press,https://www.bjupress.com/category/literature/8th-grade-literature/5637160462.c,Grade 8,$73.50,
"Literature 8 Print & Trove eStudent Edition, 4th ed.",https://www.bjupress.com/literature-8-print-trove-estudent-edition%2C-4th-ed./5637432032.p,BJU Press,https://www.bjupress.com/category/literature/8th-grade-literature/5637160462.c,Grade 8,$73.50,
"Literature 8 Trove eAssessments, 4th ed.",https://www.bjupress.com/literature-8-trove-eassessments%2C-4th-ed./5637432084.p,BJU Press,https://www.bjupress.com/category/literature/8th-grade-literature/5637160462.c,Grade 8,$7.61,
"Literature 8 Trove eStudent Edition, 3rd ed.",https://www.bjupress.com/literature-8-trove-estudent-edition%2C-3rd-ed./5637431970.p,BJU Press,https://www.bjupress.com/category/literature/8th-grade-literature/5637160462.c,Grade 8,$36.75,
"Literature 8 Trove eStudent Edition, 4th ed.",https://www.bjupress.com/literature-8-trove-estudent-edition%2C-4th-ed./5637431971.p,BJU Press,https://www.bjupress.com/category/literature/8th-grade-literature/5637160462.c,Grade 8,$36.75,
"Literature 9 Print & Trove eStudent Edition, 2nd ed.",https://www.bjupress.com/literature-9-print-trove-estudent-edition%2C-2nd-ed./5637432033.p,BJU Press,https://www.bjupress.com/category/literature/9th-grade-literature/5637160463.c,Grade 9,$73.50,
"Literature 9 Print & Trove eStudent Edition, 3rd ed.",https://www.bjupress.com/literature-9-print-trove-estudent-edition%2C-3rd-ed./5637540593.p,BJU Press,https://www.bjupress.com/category/literature/9th-grade-literature/5637160463.c,Grade 9,$73.50,
"Literature 9 Trove eAssessments, 2nd ed.",https://www.bjupress.com/literature-9-trove-eassessments%2C-2nd-ed./5637432085.p,BJU Press,https://www.bjupress.com/category/literature/9th-grade-literature/5637160463.c,Grade 9,$7.61,
"Literature 9 Trove eAssessments, 3rd ed.",https://www.bjupress.com/literature-9-trove-eassessments%2C-3rd-ed./5637540594.p,BJU Press,https://www.bjupress.com/category/literature/9th-grade-literature/5637160463.c,Grade 9,$7.61,
"Literature 9 Trove eStudent Edition, 2nd ed.",https://www.bjupress.com/literature-9-trove-estudent-edition%2C-2nd-ed./5637431972.p,BJU Press,https://www.bjupress.com/category/literature/9th-grade-literature/5637160463.c,Grade 9,$36.75,
"Literature 9 Trove eStudent Edition, 3rd ed.",https://www.bjupress.com/literature-9-trove-estudent-edition%2C-3rd-ed./5637540592.p,BJU Press,https://www.bjupress.com/category/literature/9th-grade-literature/5637160463.c,Grade 9,$36.75,
"Logos Science Lab Kit for Biology, 5th ed.",https://www.bjupress.com/logos-science-lab-kit-for-biology%2C-5th-ed./5637429394.p,BJU Press,https://www.bjupress.com/category/science/biology/5637160450.c,Grades 9-12,$365.40,
"Logos Science Lab Kit for Biology, 6th ed.",https://www.bjupress.com/logos-science-lab-kit-for-biology%2C-6th-ed./5637431576.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/grade-10-bulk-order/5637173080.c,Grade 10; Grades 9-12,$365.40,
"Logos Science Lab Kit for Chemistry, 5th ed.",https://www.bjupress.com/logos-science-lab-kit-for-chemistry%2C-5th-ed./5637430449.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/grade-11-bulk-order/5637173081.c,Grade 11; Grades 9-12,$414.00,
"Logos Science Lab Kit for Earth Science, 4th ed.",https://www.bjupress.com/logos-science-lab-kit-for-earth-science%2C-4th-ed./5637429391.p,BJU Press,https://www.bjupress.com/category/science/earth-science/5637160448.c,,$287.10,
"Logos Science Lab Kit for Earth Science, 5th ed.",https://www.bjupress.com/logos-science-lab-kit-for-earth-science%2C-5th-ed./5637429608.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/grade-8-bulk-order/5637173078.c,Grade 8,$287.10,
"Logos Science Lab Kit for Exploring Science, 5th ed.",https://www.bjupress.com/logos-science-lab-kit-for-exploring-science%2C-5th-ed./5637748327.p,BJU Press,https://www.bjupress.com/category/bulk-order-by-grade/grade-6-bulk-order/5637173076.c,Grade 6,$266.40,
